player,team,mp,PTS,REB,AST,STL,BLK,TO,FGA,FTA,FG_PCT,game_date,team_score,opponent_score,TS%,TOV%
Craig Porter Jr.,Cavaliers,29.066666666666663,7.0,3.0,11.0,1.0,0.0,2.0,9.0,0.0,0.333,2023-12-21,104.0,123.0,0.3888888888888889,0.1818181818181818
Sam Merrill,Cavaliers,12.45,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2023-12-21,104.0,123.0,0.0,0.2
Caris LeVert,Cavaliers,22.616666666666667,9.0,0.0,4.0,1.0,0.0,1.0,9.0,2.0,0.333,2023-12-21,104.0,123.0,0.4554655870445344,0.0919117647058823
Georges Niang,Cavaliers,19.133333333333333,11.0,2.0,1.0,0.0,1.0,3.0,8.0,0.0,0.5,2023-12-21,104.0,123.0,0.6875,0.2727272727272727
Tristan Thompson,Cavaliers,20.85,6.0,7.0,3.0,0.0,0.0,0.0,5.0,0.0,0.6,2023-12-21,104.0,123.0,0.6,0.0
Emoni Bates,Cavaliers,8.866666666666667,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,2023-12-21,104.0,123.0,0.3,0.0
Damian Jones,Cavaliers,4.166666666666667,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2023-12-21,104.0,123.0,1.0,0.0
Isaiah Mobley,Cavaliers,4.166666666666667,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2023-12-21,104.0,123.0,1.5,0.0
Jeremy Sochan,Spurs,33.983333333333334,9.0,7.0,2.0,1.0,0.0,1.0,8.0,0.0,0.5,2023-12-21,95.0,114.0,0.5625,0.1111111111111111
Keldon Johnson,Spurs,32.31666666666667,11.0,6.0,2.0,0.0,0.0,3.0,13.0,3.0,0.385,2023-12-21,95.0,114.0,0.3840782122905027,0.1732101616628175
Victor Wembanyama,Spurs,22.216666666666665,7.0,5.0,5.0,2.0,3.0,2.0,8.0,3.0,0.375,2023-12-21,95.0,114.0,0.3755364806866952,0.1766784452296819
Devin Vassell,Spurs,31.366666666666667,21.0,4.0,2.0,1.0,0.0,1.0,15.0,4.0,0.467,2023-12-21,95.0,114.0,0.6264916467780429,0.0563063063063063
Malaki Branham,Spurs,29.266666666666666,13.0,6.0,2.0,0.0,0.0,3.0,11.0,0.0,0.545,2023-12-21,95.0,114.0,0.5909090909090909,0.2142857142857142
Zach Collins,Spurs,27.83333333333333,14.0,9.0,2.0,0.0,3.0,1.0,10.0,2.0,0.5,2023-12-21,95.0,114.0,0.6433823529411764,0.0841750841750841
Tre Jones,Spurs,21.016666666666666,9.0,1.0,3.0,1.0,0.0,5.0,6.0,0.0,0.667,2023-12-21,95.0,114.0,0.75,0.4545454545454545
Cedi Osman,Spurs,11.233333333333333,2.0,1.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,2023-12-21,95.0,114.0,0.2049180327868852,0.2906976744186046
Doug McDermott,Spurs,11.55,3.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.25,2023-12-21,95.0,114.0,0.375,0.0
Julian Champagnie,Spurs,10.816666666666666,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2023-12-21,95.0,114.0,1.5,0.5
Sidy Cissoko,Spurs,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-21,95.0,114.0,,
Blake Wesley,Spurs,2.8,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2023-12-21,95.0,114.0,0.797872340425532,0.0
Sandro Mamukelashvili,Spurs,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-21,95.0,114.0,,
Devonte' Graham,Spurs,,,,,,,,,,,2023-12-21,95.0,114.0,,
DeMar DeRozan,Bulls,35.916666666666664,21.0,4.0,5.0,0.0,1.0,0.0,15.0,2.0,0.6,2023-12-21,114.0,95.0,0.6612090680100755,0.0
Patrick Williams,Bulls,30.883333333333333,18.0,4.0,2.0,1.0,1.0,2.0,11.0,2.0,0.636,2023-12-21,114.0,95.0,0.7575757575757576,0.1440922190201729
Nikola Vučević,Bulls,26.6,16.0,5.0,3.0,1.0,0.0,2.0,19.0,0.0,0.421,2023-12-21,114.0,95.0,0.4210526315789473,0.0952380952380952
Alex Caruso,Bulls,21.7,8.0,3.0,3.0,3.0,0.0,2.0,6.0,0.0,0.667,2023-12-21,114.0,95.0,0.6666666666666666,0.25
Coby White,Bulls,36.23333333333333,22.0,6.0,5.0,0.0,0.0,3.0,15.0,0.0,0.667,2023-12-21,114.0,95.0,0.7333333333333333,0.1666666666666666
Ayo Dosunmu,Bulls,26.383333333333333,11.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.625,2023-12-21,114.0,95.0,0.6875,0.0
Andre Drummond,Bulls,19.0,12.0,8.0,1.0,5.0,2.0,1.0,10.0,3.0,0.5,2023-12-21,114.0,95.0,0.5300353356890459,0.0811688311688311
Julian Phillips,Bulls,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-12-21,114.0,95.0,0.0,0.0
Dalen Terry,Bulls,17.483333333333334,1.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2023-12-21,114.0,95.0,0.1736111111111111,0.0
Jevon Carter,Bulls,19.2,5.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.333,2023-12-21,114.0,95.0,0.6443298969072165,0.0
Terry Taylor,Bulls,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-12-21,114.0,95.0,,1.0
Torrey Craig,Bulls,,,,,,,,,,,2023-12-21,114.0,95.0,,
Buddy Hield,Pacers,32.016666666666666,15.0,6.0,4.0,2.0,0.0,2.0,14.0,0.0,0.357,2023-12-21,103.0,116.0,0.5357142857142857,0.125
Obi Toppin,Pacers,28.25,22.0,5.0,1.0,2.0,0.0,1.0,14.0,2.0,0.571,2023-12-21,103.0,116.0,0.739247311827957,0.0629722921914357
Myles Turner,Pacers,35.583333333333336,15.0,6.0,2.0,1.0,4.0,4.0,10.0,5.0,0.5,2023-12-21,103.0,116.0,0.6147540983606558,0.2469135802469136
Bruce Brown,Pacers,27.95,4.0,4.0,2.0,0.0,1.0,0.0,4.0,2.0,0.25,2023-12-21,103.0,116.0,0.4098360655737705,0.0
Tyrese Haliburton,Pacers,37.55,17.0,4.0,14.0,0.0,0.0,4.0,19.0,2.0,0.368,2023-12-21,103.0,116.0,0.4275653923541248,0.1675041876046901
Andrew Nembhard,Pacers,16.05,6.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,0.5,2023-12-21,103.0,116.0,0.75,0.2
Aaron Nesmith,Pacers,27.916666666666668,14.0,5.0,0.0,4.0,3.0,2.0,12.0,0.0,0.417,2023-12-21,103.0,116.0,0.5833333333333334,0.1428571428571428
Bennedict Mathurin,Pacers,18.53333333333333,6.0,4.0,3.0,1.0,0.0,1.0,10.0,0.0,0.3,2023-12-21,103.0,116.0,0.3,0.0909090909090909
Isaiah Jackson,Pacers,12.416666666666666,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.5,2023-12-21,103.0,116.0,0.5,0.0
T.J. McConnell,Pacers,3.733333333333333,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2023-12-21,103.0,116.0,1.0,0.5
James Johnson,Pacers,,,,,,,,,,,2023-12-21,103.0,116.0,,
Jordan Nwora,Pacers,,,,,,,,,,,2023-12-21,103.0,116.0,,
Vince Williams Jr.,Grizzlies,34.65,2.0,4.0,3.0,3.0,1.0,2.0,5.0,0.0,0.2,2023-12-21,116.0,103.0,0.2,0.2857142857142857
Jaren Jackson Jr.,Grizzlies,33.333333333333336,21.0,8.0,1.0,1.0,0.0,7.0,10.0,3.0,0.8,2023-12-21,116.0,103.0,0.9275618374558304,0.3820960698689956
Bismack Biyombo,Grizzlies,16.933333333333334,2.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,0.25,2023-12-21,116.0,103.0,0.2252252252252252,0.0
Desmond Bane,Grizzlies,35.63333333333333,31.0,6.0,7.0,1.0,0.0,2.0,26.0,5.0,0.423,2023-12-21,116.0,103.0,0.549645390070922,0.0662251655629139
Ja Morant,Grizzlies,34.43333333333333,20.0,5.0,8.0,0.0,0.0,2.0,16.0,6.0,0.438,2023-12-21,116.0,103.0,0.5364806866952789,0.0968992248062015
Santi Aldama,Grizzlies,25.05,13.0,3.0,2.0,1.0,0.0,2.0,7.0,0.0,0.714,2023-12-21,116.0,103.0,0.9285714285714286,0.2222222222222222
John Konchar,Grizzlies,20.85,6.0,6.0,1.0,1.0,2.0,0.0,4.0,0.0,0.5,2023-12-21,116.0,103.0,0.75,0.0
Ziaire Williams,Grizzlies,18.433333333333334,16.0,1.0,2.0,1.0,2.0,2.0,9.0,2.0,0.667,2023-12-21,116.0,103.0,0.8097165991902834,0.1683501683501683
Xavier Tillman,Grizzlies,20.683333333333334,5.0,5.0,2.0,0.0,1.0,1.0,3.0,4.0,0.667,2023-12-21,116.0,103.0,0.5252100840336135,0.1736111111111111
Jacob Gilyard,Grizzlies,,,,,,,,,,,2023-12-21,116.0,103.0,,
David Roddy,Grizzlies,,,,,,,,,,,2023-12-21,116.0,103.0,,
Derrick Rose,Grizzlies,,,,,,,,,,,2023-12-21,116.0,103.0,,
Franz Wagner,Magic,38.63333333333333,29.0,6.0,6.0,1.0,0.0,2.0,23.0,4.0,0.565,2023-12-21,114.0,118.0,0.58562197092084,0.0747384155455904
Paolo Banchero,Magic,34.0,23.0,7.0,4.0,0.0,1.0,2.0,17.0,10.0,0.353,2023-12-21,114.0,118.0,0.5373831775700935,0.0854700854700854
Wendell Carter Jr.,Magic,21.416666666666668,4.0,4.0,2.0,0.0,1.0,0.0,6.0,0.0,0.333,2023-12-21,114.0,118.0,0.3333333333333333,0.0
Gary Harris,Magic,34.96666666666667,14.0,2.0,5.0,0.0,0.0,0.0,11.0,3.0,0.455,2023-12-21,114.0,118.0,0.5681818181818181,0.0
Anthony Black,Magic,19.5,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2023-12-21,114.0,118.0,0.5681818181818182,0.5319148936170213
Moritz Wagner,Magic,26.58333333333333,21.0,8.0,2.0,1.0,1.0,1.0,15.0,0.0,0.667,2023-12-21,114.0,118.0,0.7,0.0625
Cole Anthony,Magic,32.61666666666667,18.0,11.0,6.0,2.0,0.0,0.0,17.0,3.0,0.412,2023-12-21,114.0,118.0,0.4912663755458515,0.0
Jonathan Isaac,Magic,14.0,4.0,4.0,0.0,1.0,3.0,1.0,7.0,1.0,0.286,2023-12-21,114.0,118.0,0.2688172043010752,0.1184834123222748
Caleb Houstan,Magic,18.28333333333333,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2023-12-21,114.0,118.0,0.0,0.0
Goga Bitadze,Magic,,,,,,,,,,,2023-12-21,114.0,118.0,,
Chuma Okeke,Magic,,,,,,,,,,,2023-12-21,114.0,118.0,,
Admiral Schofield,Magic,,,,,,,,,,,2023-12-21,114.0,118.0,,
Khris Middleton,Bucks,28.816666666666663,14.0,4.0,3.0,0.0,1.0,1.0,11.0,2.0,0.455,2023-12-21,118.0,114.0,0.5892255892255892,0.077639751552795
Giannis Antetokounmpo,Bucks,37.3,37.0,10.0,6.0,0.0,2.0,5.0,25.0,19.0,0.44,2023-12-21,118.0,114.0,0.5545563549160671,0.1303441084462982
Brook Lopez,Bucks,37.3,14.0,7.0,0.0,2.0,2.0,2.0,7.0,2.0,0.714,2023-12-21,118.0,114.0,0.8883248730964467,0.2024291497975708
Malik Beasley,Bucks,28.416666666666668,8.0,5.0,2.0,0.0,0.0,0.0,8.0,0.0,0.375,2023-12-21,118.0,114.0,0.5,0.0
Damian Lillard,Bucks,35.31666666666667,24.0,5.0,8.0,0.0,0.0,3.0,17.0,10.0,0.294,2023-12-21,118.0,114.0,0.5607476635514019,0.1229508196721311
Bobby Portis,Bucks,21.4,6.0,8.0,1.0,1.0,1.0,0.0,8.0,0.0,0.375,2023-12-21,118.0,114.0,0.375,0.0
Pat Connaughton,Bucks,20.966666666666665,8.0,8.0,2.0,0.0,0.0,0.0,6.0,2.0,0.5,2023-12-21,118.0,114.0,0.5813953488372093,0.0
Andre Jackson Jr.,Bucks,6.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-12-21,118.0,114.0,0.0,0.0
Cameron Payne,Bucks,12.683333333333334,2.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.25,2023-12-21,118.0,114.0,0.25,0.0
MarJon Beauchamp,Bucks,11.166666666666666,5.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.667,2023-12-21,118.0,114.0,0.8333333333333334,0.4
Thanasis Antetokounmpo,Bucks,,,,,,,,,,,2023-12-21,118.0,114.0,,
AJ Green,Bucks,,,,,,,,,,,2023-12-21,118.0,114.0,,
Robin Lopez,Bucks,,,,,,,,,,,2023-12-21,118.0,114.0,,
Paul George,Clippers,28.816666666666663,22.0,4.0,4.0,1.0,1.0,1.0,14.0,3.0,0.5,2023-12-21,115.0,134.0,0.7180156657963447,0.0612745098039215
Amir Coffey,Clippers,32.9,9.0,4.0,1.0,0.0,0.0,1.0,7.0,0.0,0.571,2023-12-21,115.0,134.0,0.6428571428571429,0.125
Ivica Zubac,Clippers,16.933333333333334,6.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.75,2023-12-21,115.0,134.0,0.75,0.0
Terance Mann,Clippers,23.516666666666666,5.0,1.0,1.0,3.0,1.0,1.0,8.0,0.0,0.25,2023-12-21,115.0,134.0,0.3125,0.1111111111111111
James Harden,Clippers,33.85,23.0,9.0,6.0,3.0,1.0,3.0,18.0,6.0,0.389,2023-12-21,115.0,134.0,0.5571705426356589,0.1269035532994923
Russell Westbrook,Clippers,29.7,15.0,13.0,4.0,0.0,0.0,5.0,12.0,1.0,0.583,2023-12-21,115.0,134.0,0.6028938906752411,0.2866972477064221
Norman Powell,Clippers,23.183333333333334,16.0,4.0,1.0,0.0,1.0,1.0,11.0,0.0,0.545,2023-12-21,115.0,134.0,0.7272727272727273,0.0833333333333333
Brandon Boston,Clippers,16.433333333333334,7.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.3,2023-12-21,115.0,134.0,0.35,0.0
Daniel Theis,Clippers,14.966666666666669,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2023-12-21,115.0,134.0,1.0,0.5
Bones Hyland,Clippers,9.85,6.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,0.5,2023-12-21,115.0,134.0,0.6147540983606558,0.1700680272108843
Kobe Brown,Clippers,9.85,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.333,2023-12-21,115.0,134.0,0.3333333333333333,0.0
P.J. Tucker,Clippers,,,,,,,,,,,2023-12-21,115.0,134.0,,
Luguentz Dort,Thunder,31.28333333333333,21.0,3.0,4.0,0.0,1.0,0.0,12.0,2.0,0.667,2023-12-21,134.0,115.0,0.8152173913043478,0.0
Jalen Williams,Thunder,28.83333333333333,13.0,4.0,7.0,2.0,0.0,2.0,11.0,0.0,0.545,2023-12-21,134.0,115.0,0.5909090909090909,0.1538461538461538
Chet Holmgren,Thunder,29.55,23.0,6.0,7.0,0.0,0.0,1.0,11.0,3.0,0.818,2023-12-21,134.0,115.0,0.9334415584415584,0.075075075075075
Josh Giddey,Thunder,14.383333333333333,11.0,3.0,4.0,0.0,0.0,5.0,5.0,0.0,0.8,2023-12-21,134.0,115.0,1.1,0.5
Shai Gilgeous-Alexander,Thunder,32.13333333333333,31.0,8.0,4.0,4.0,2.0,1.0,25.0,9.0,0.44,2023-12-21,134.0,115.0,0.5352209944751382,0.0333778371161548
Kenrich Williams,Thunder,17.916666666666668,5.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,2023-12-21,134.0,115.0,1.25,0.0
Cason Wallace,Thunder,19.85,2.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.25,2023-12-21,134.0,115.0,0.25,0.2
Isaiah Joe,Thunder,25.23333333333333,11.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,0.5,2023-12-21,134.0,115.0,0.6875,0.0
Ousmane Dieng,Thunder,7.633333333333333,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2023-12-21,134.0,115.0,1.215277777777778,0.0
Aaron Wiggins,Thunder,25.35,8.0,7.0,1.0,1.0,0.0,1.0,6.0,2.0,0.5,2023-12-21,134.0,115.0,0.5813953488372093,0.1269035532994923
Jaylin Williams,Thunder,5.816666666666666,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2023-12-21,134.0,115.0,1.0,0.0
Tre Mann,Thunder,2.0166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-21,134.0,115.0,,
Davis Bertans,Thunder,,,,,,,,,,,2023-12-21,134.0,115.0,,
Vasilije Micić,Thunder,,,,,,,,,,,2023-12-21,134.0,115.0,,
Olivier Sarr,Thunder,,,,,,,,,,,2023-12-21,134.0,115.0,,
Cam Reddish,Lakers,36.63333333333333,8.0,1.0,2.0,1.0,0.0,1.0,8.0,2.0,0.375,2023-12-21,111.0,118.0,0.4504504504504504,0.1012145748987854
Rui Hachimura,Lakers,33.5,18.0,4.0,0.0,1.0,0.0,2.0,12.0,6.0,0.583,2023-12-21,111.0,118.0,0.6147540983606558,0.1201923076923076
Anthony Davis,Lakers,38.7,31.0,8.0,4.0,0.0,3.0,1.0,20.0,9.0,0.55,2023-12-21,111.0,118.0,0.6469115191986644,0.0400641025641025
Taurean Prince,Lakers,36.65,14.0,5.0,1.0,0.0,0.0,3.0,6.0,0.0,0.833,2023-12-21,111.0,118.0,1.1666666666666667,0.3333333333333333
D'Angelo Russell,Lakers,38.36666666666667,17.0,4.0,8.0,2.0,3.0,4.0,19.0,1.0,0.368,2023-12-21,111.0,118.0,0.4372427983539094,0.1706484641638225
Jarred Vanderbilt,Lakers,14.216666666666669,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2023-12-21,111.0,118.0,0.0,0.0
Austin Reaves,Lakers,27.183333333333334,20.0,8.0,5.0,2.0,0.0,4.0,14.0,5.0,0.5,2023-12-21,111.0,118.0,0.617283950617284,0.198019801980198
Christian Wood,Lakers,3.4833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-12-21,111.0,118.0,,1.0
Jaxson Hayes,Lakers,11.266666666666667,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2023-12-21,111.0,118.0,1.0416666666666667,0.4098360655737705
Max Christie,Lakers,,,,,,,,,,,2023-12-21,111.0,118.0,,
Jalen Hood-Schifino,Lakers,,,,,,,,,,,2023-12-21,111.0,118.0,,
Maxwell Lewis,Lakers,,,,,,,,,,,2023-12-21,111.0,118.0,,
Jaden McDaniels,Timberwolves,35.78333333333333,14.0,1.0,3.0,1.0,0.0,1.0,8.0,2.0,0.625,2023-12-21,118.0,111.0,0.7882882882882882,0.1012145748987854
Karl-Anthony Towns,Timberwolves,33.483333333333334,21.0,6.0,4.0,1.0,0.0,0.0,17.0,6.0,0.412,2023-12-21,118.0,111.0,0.5346232179226069,0.0
Rudy Gobert,Timberwolves,37.38333333333333,15.0,13.0,3.0,1.0,3.0,2.0,11.0,6.0,0.545,2023-12-21,118.0,111.0,0.5498533724340176,0.1278772378516624
Anthony Edwards,Timberwolves,38.3,27.0,7.0,5.0,3.0,1.0,5.0,19.0,8.0,0.474,2023-12-21,118.0,111.0,0.5994671403197158,0.1816860465116279
Mike Conley,Timberwolves,30.45,16.0,1.0,8.0,2.0,1.0,1.0,9.0,0.0,0.667,2023-12-21,118.0,111.0,0.8888888888888888,0.1
Nickeil Alexander-Walker,Timberwolves,15.016666666666667,5.0,1.0,3.0,3.0,0.0,1.0,6.0,0.0,0.333,2023-12-21,118.0,111.0,0.4166666666666667,0.1428571428571428
Naz Reid,Timberwolves,21.08333333333333,9.0,5.0,2.0,1.0,1.0,3.0,9.0,0.0,0.333,2023-12-21,118.0,111.0,0.5,0.25
Kyle Anderson,Timberwolves,22.566666666666663,9.0,5.0,4.0,1.0,1.0,1.0,7.0,1.0,0.571,2023-12-21,118.0,111.0,0.6048387096774194,0.1184834123222748
Troy Brown Jr.,Timberwolves,5.933333333333334,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2023-12-21,118.0,111.0,0.5319148936170213,0.0
Luka Garza,Timberwolves,,,,,,,,,,,2023-12-21,118.0,111.0,,
Jordan McLaughlin,Timberwolves,,,,,,,,,,,2023-12-21,118.0,111.0,,
Shake Milton,Timberwolves,,,,,,,,,,,2023-12-21,118.0,111.0,,
Wendell Moore Jr.,Timberwolves,,,,,,,,,,,2023-12-21,118.0,111.0,,
Deni Avdija,Wizards,34.766666666666666,13.0,11.0,6.0,1.0,0.0,2.0,7.0,7.0,0.571,2023-12-21,118.0,117.0,0.6448412698412699,0.1655629139072847
Kyle Kuzma,Wizards,37.266666666666666,32.0,8.0,6.0,1.0,0.0,3.0,22.0,10.0,0.5,2023-12-21,118.0,117.0,0.6060606060606061,0.1020408163265306
Daniel Gafford,Wizards,31.266666666666666,16.0,8.0,0.0,4.0,6.0,1.0,10.0,3.0,0.7,2023-12-21,118.0,117.0,0.7067137809187279,0.0811688311688311
Jordan Poole,Wizards,34.38333333333333,13.0,2.0,6.0,1.0,0.0,3.0,13.0,5.0,0.308,2023-12-21,118.0,117.0,0.4276315789473684,0.1648351648351648
Tyus Jones,Wizards,35.55,24.0,3.0,3.0,1.0,0.0,2.0,15.0,2.0,0.6,2023-12-21,118.0,117.0,0.7556675062972292,0.1118568232662192
Bilal Coulibaly,Wizards,17.85,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2023-12-21,118.0,117.0,1.0,0.0
Corey Kispert,Wizards,21.6,9.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.375,2023-12-21,118.0,117.0,0.533175355450237,0.0
Danilo Gallinari,Wizards,12.7,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.333,2023-12-21,118.0,117.0,0.5154639175257733,0.0
Mike Muscala,Wizards,14.416666666666666,5.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.4,2023-12-21,118.0,117.0,0.4251700680272109,0.0
Anthony Gill,Wizards,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-21,118.0,117.0,,
Patrick Baldwin Jr.,Wizards,,,,,,,,,,,2023-12-21,118.0,117.0,,
Jared Butler,Wizards,,,,,,,,,,,2023-12-21,118.0,117.0,,
Eugene Omoruyi,Wizards,,,,,,,,,,,2023-12-21,118.0,117.0,,
Ryan Rollins,Wizards,,,,,,,,,,,2023-12-21,118.0,117.0,,
Toumani Camara,Blazers,17.95,4.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.667,2023-12-21,117.0,118.0,0.6666666666666666,0.0
Jerami Grant,Blazers,32.233333333333334,20.0,2.0,4.0,1.0,0.0,2.0,14.0,7.0,0.429,2023-12-21,117.0,118.0,0.5854800936768151,0.1048218029350104
Deandre Ayton,Blazers,34.9,23.0,16.0,2.0,0.0,1.0,5.0,21.0,4.0,0.476,2023-12-21,117.0,118.0,0.5052724077328646,0.1801152737752161
Anfernee Simons,Blazers,37.833333333333336,41.0,4.0,7.0,0.0,0.0,3.0,28.0,5.0,0.536,2023-12-21,117.0,118.0,0.6788079470198676,0.0903614457831325
Malcolm Brogdon,Blazers,27.75,7.0,2.0,4.0,1.0,0.0,1.0,8.0,0.0,0.375,2023-12-21,117.0,118.0,0.4375,0.1111111111111111
Scoot Henderson,Blazers,26.28333333333333,4.0,4.0,2.0,0.0,0.0,1.0,5.0,4.0,0.0,2023-12-21,117.0,118.0,0.2958579881656805,0.1288659793814433
Matisse Thybulle,Blazers,29.78333333333333,0.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,2023-12-21,117.0,118.0,0.0,0.0
Jabari Walker,Blazers,23.616666666666667,8.0,11.0,3.0,1.0,1.0,2.0,6.0,2.0,0.5,2023-12-21,117.0,118.0,0.5813953488372093,0.2252252252252252
Duop Reath,Blazers,9.65,10.0,5.0,0.0,0.0,1.0,1.0,7.0,1.0,0.571,2023-12-21,117.0,118.0,0.6720430107526881,0.1184834123222748
Moses Brown,Blazers,,,,,,,,,,,2023-12-21,117.0,118.0,,
Skylar Mays,Blazers,,,,,,,,,,,2023-12-21,117.0,118.0,,
Kris Murray,Blazers,,,,,,,,,,,2023-12-21,117.0,118.0,,
Ish Wainright,Blazers,,,,,,,,,,,2023-12-21,117.0,118.0,,
Scottie Barnes,Raptors,34.78333333333333,12.0,7.0,7.0,1.0,4.0,3.0,11.0,4.0,0.273,2023-12-22,111.0,121.0,0.4702194357366771,0.1903553299492386
Pascal Siakam,Raptors,36.31666666666667,31.0,5.0,5.0,0.0,1.0,2.0,16.0,12.0,0.625,2023-12-22,111.0,121.0,0.7283834586466165,0.0859106529209622
Jakob Poeltl,Raptors,28.816666666666663,19.0,8.0,2.0,1.0,0.0,1.0,15.0,2.0,0.6,2023-12-22,111.0,121.0,0.5982367758186398,0.0592417061611374
OG Anunoby,Raptors,34.8,12.0,4.0,6.0,1.0,0.0,2.0,9.0,4.0,0.444,2023-12-22,111.0,121.0,0.5576208178438662,0.1567398119122257
Dennis Schröder,Raptors,34.083333333333336,6.0,3.0,6.0,2.0,0.0,0.0,8.0,2.0,0.25,2023-12-22,111.0,121.0,0.3378378378378378,0.0
Gary Trent Jr.,Raptors,25.566666666666663,17.0,4.0,1.0,1.0,0.0,0.0,11.0,0.0,0.545,2023-12-22,111.0,121.0,0.7727272727272727,0.0
Malachi Flynn,Raptors,9.75,2.0,4.0,2.0,0.0,1.0,3.0,4.0,0.0,0.25,2023-12-22,111.0,121.0,0.25,0.4285714285714285
Precious Achiuwa,Raptors,16.416666666666668,4.0,6.0,1.0,2.0,0.0,1.0,9.0,2.0,0.222,2023-12-22,111.0,121.0,0.2024291497975708,0.0919117647058823
Otto Porter Jr.,Raptors,14.9,5.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.333,2023-12-22,111.0,121.0,0.6443298969072165,0.0
Jalen McDaniels,Raptors,2.3,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2023-12-22,111.0,121.0,1.5,0.0
Gradey Dick,Raptors,2.283333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-12-22,111.0,121.0,,
Chris Boucher,Raptors,,,,,,,,,,,2023-12-22,111.0,121.0,,
Garrett Temple,Raptors,,,,,,,,,,,2023-12-22,111.0,121.0,,
Thaddeus Young,Raptors,,,,,,,,,,,2023-12-22,111.0,121.0,,
Marcus Morris Sr.,76ers,30.83333333333333,7.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,0.667,2023-12-22,121.0,111.0,0.9020618556701032,0.0
Tobias Harris,76ers,37.96666666666667,33.0,8.0,7.0,1.0,0.0,2.0,23.0,4.0,0.522,2023-12-22,121.0,111.0,0.6663974151857834,0.0747384155455904
Joel Embiid,76ers,34.983333333333334,31.0,10.0,9.0,2.0,4.0,6.0,21.0,8.0,0.524,2023-12-22,121.0,111.0,0.6321370309951061,0.1965923984272608
Kelly Oubre Jr.,76ers,25.933333333333334,8.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,0.333,2023-12-22,121.0,111.0,0.4444444444444444,0.0
Tyrese Maxey,76ers,40.85,33.0,4.0,10.0,0.0,0.0,3.0,22.0,3.0,0.591,2023-12-22,121.0,111.0,0.7075471698113207,0.1139817629179331
